title,uri,description,listing_id,industry,location,source,date,image,permanent_id
AAB,http://www.salesforce.com/org:organization/object:Advisor_Directory__c/record:a84Uv000000JferIAC,"... , ESG, Corporate Finance, Hotel Accounting, Payroll & Employment, Private Client, Tax, and Virtual Finance services globally from offices in the United Kingdom, Ireland and United States.",30b4e117-937f-4cd3-bf54-9d73661a5730,,,SalesforcePublic,1.77462E+12,https://s3.amazonaws.com/xero-prac-prod-practice-advisor-directory-images/32902969-e9fb-4bbc-8396-17d354bb09d9-1721916476,fa10b025531619542f1af7bf1cad5f96ff6246ef
"Ashworths, Chartered Accountants",http://www.salesforce.com/org:organization/object:Advisor_Directory__c/record:a84Uv000000JgBCIA0,"... based in Greater Manchester who assist individuals and owner managed businesses across the United Kingdom achieve their potential through proactive tax advice and accurate, timely reporting.",7ff985aa-e65f-4a07-9894-8157a6cd91a3,,,SalesforcePublic,1.77268E+12,https://s3.amazonaws.com/xero-prac-prod-practice-advisor-directory-images/06c640b9-bf8c-496b-b397-5cb29666672c-1733754298,c96e79f5e0b057b144de84d62a4597a215a62c60
RCH Chartered Accountants,http://www.salesforce.com/org:organization/object:Advisor_Directory__c/record:a84Uv000000Jgu5IAC,"RCH Chartered Accountants are based in Mid Wales with three offices in Llandrindod Wells, Llanidloes and Newtown but work with clients all across the United Kingdom.",df3b6919-7f3e-444a-b6bc-951ab1d5aa00,,,SalesforcePublic,1.77268E+12,https://s3.amazonaws.com/xero-prac-prod-practice-advisor-directory-images/d1414555-be83-4b17-83ad-355018c8b3b9-1722251667,65410f13c4ac2e1f42d89c50c9c47e0b3fad6572
Ambient Accounting Ltd,http://www.salesforce.com/org:organization/object:Advisor_Directory__c/record:a84Uv000000I9pdIAC,"We look after the accountancy, tax planning and business advisory needs of clients as individuals and businesses throughout the United Kingdom.",05ed70cf-5dbb-4d86-b489-2f93500257e3,,,SalesforcePublic,1.77268E+12,https://s3.amazonaws.com/xero-prac-prod-practice-advisor-directory-images/98123de8-d2a1-43b4-b3c8-98f177a2f5cd-1626089783,e6089c3f5cb93f80214ec9fa8a9050b6103b3b05
Henry Brown & Co,http://www.salesforce.com/org:organization/object:Advisor_Directory__c/record:a84Uv000000JiBdIAK,Based in Kilmarnock but with clients the length and breadth of the United Kingdom we aim to provide a complete solution for our clients.,98472b0d-e240-472b-8a19-ded1da0ce3e5,,,SalesforcePublic,1.77268E+12,https://s3.amazonaws.com/xero-prac-prod-practice-advisor-directory-images/92f98110-c780-4e5d-9dd1-3e5643a0b96f-1525177189,4b7efdf4b0e5d75ccb38939e53640b3e5c5ba3e4
Beach Accountants Limited,http://www.salesforce.com/org:organization/object:Advisor_Directory__c/record:a84Uv000000JiFWIA0,"... , including start-ups and young businesses, owner managed businesses and limited companies, high net worth individuals and larger limited companies across the United Kingdom and worldwide.",7888342a-e3ae-414b-a2a9-c9a61bfe26ba,,,SalesforcePublic,1.77268E+12,https://s3.amazonaws.com/xero-prac-prod-practice-advisor-directory-images/a71b7f89-02c8-42d2-8725-8b96ebabc93a-1544699095,f42e666207e9898513eac33b193e7592a2814780
Dawn Johnson,http://www.salesforce.com/org:organization/object:Advisor_Directory__c/record:a84Uv000000Jp6rIAC,Account Wryte Ltd is about giving you the time to manage your business and earn from what you are good at!,b5f0b3c8-f757-47b5-962d-0b1b2f9d4aa0,,,SalesforcePublic,1.77401E+12,https://xero.my.salesforce.com/sfc/dist/version/download/?oid=00Do0000000biwC&ids=068Uv00000WZema&d=%2Fa%2FUv000001IrZx%2FHDu6VGPOqohk6JcDzd47j.MT4npJ.dn5XPn0VUoREK8&asPdf=false,40c3bc122d1280d6196341afe6b0dfc742278ab9
Mills Pyatt Chartered Accountants,http://www.salesforce.com/org:organization/object:Advisor_Directory__c/record:a84Uv000000JfpSIAS,... registered at Companies House in England & Wales No: 13221264 and also registered by the Institute of Chartered Accountants in England and Wales to carry on audit work in the United Kingdom.,af33379c-8947-40a9-9afc-b29caa152c85,,,SalesforcePublic,1.77268E+12,https://s3.amazonaws.com/xero-prac-prod-practice-advisor-directory-images/a633f91e-0041-4056-8022-f984f9eb39e8-1657629502,8a3cab9083fc64d91e66f0462355f9a09efd3e77
Ian Macfarlane LImited,http://www.salesforce.com/org:organization/object:Advisor_Directory__c/record:a84Uv000000JewKIAS,We have been in business since 1971 assisting clients in the Falkirk area and throughout Scotland and other parts of the United Kingdom.,e60df794-9c98-4a8e-a884-94a284d229be,,,SalesforcePublic,1.77268E+12,https://s3.amazonaws.com/xero-prac-prod-practice-advisor-directory-images/c68b21a4-ecda-40b6-8d09-7b517c03efe7-1675786005,be1c68913c0fd2c5893d73544fd9e1c705b2373c
Allan G Hill & Partners,http://www.salesforce.com/org:organization/object:Advisor_Directory__c/record:a84Uv000000JfuHIAS,"... registered auditors that look after all types of small and medium sized businesses (hobbyists, sole traders, partnerships, LLP’s and companies) throughout the United Kingdom and overseas.",8be26ec3-fffe-44c7-bdc2-636f6a575909,,,SalesforcePublic,1.77268E+12,https://www.xero.com/pi/1313ec2f-aa6a-4827-8511-794d21e9754a.png,d126d3c7c3dffb6204bdbde88f5eb16e2e2f7d14
